fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol
0.28099173553719;0.16;0.216867469879518;0.021472392638037;0.039867109634552;0.125;0.248847926267281;0.067283593599385;0.294573643410852;0.275280898876404;0.623188405797101
0.388429752066116;0.106666666666667;0.234939759036145;0.150306748466258;0.058139534883721;0.065972222222222;0.313364055299539;0.198380566801617;0.372093023255814;0.174157303370787;0.289855072463768
0.371900826446281;0.04;0.204819277108434;0.007668711656442;0.054817275747508;0.020833333333333;0.094470046082949;0.12126470021207;0.581395348837209;0.101123595505618;0.318840579710145
0.297520661157025;0.113333333333333;0.216867469879518;0.022239263803681;0.068106312292359;0.104166666666667;0.216589861751152;0.094274146905725;0.364341085271318;0.123595505617978;0.405797101449275
0.198347107438017;0.026666666666667;0.204819277108434;0.013803680981595;0.059800664451827;0.145833333333333;0.255760368663594;0.130904183535762;0.542635658914728;0.162921348314607;0.144927536231884
0.165289256198347;0.126666666666667;0.120481927710843;0.220092024539877;0.058139534883721;0.072916666666667;0.398617511520737;0.175245806824755;0.503875968992248;0.084269662921348;0.318840579710145
0.289256198347107;0.133333333333333;0.259036144578313;0.016871165644172;0.117940199335548;0.069444444444445;0.269585253456221;0.065355696934645;0.364341085271318;0.112359550561798;0.695652173913044
0.223140495867768;0.206666666666667;0.13855421686747;0.073619631901841;0.069767441860465;0.083333333333333;0.329493087557604;0.12126470021207;0.403100775193798;0.073033707865169;0.289855072463768
0.264462809917355;0.166666666666667;0.192771084337349;0.00920245398773;0.073089700996678;0.128472222222222;0.304147465437788;0.067283593599385;0.317829457364341;0.033707865168539;0.463768115942029
0.289256198347107;0.106666666666667;0.234939759036145;0.266104294478528;0.079734219269103;0.152777777777778;0.329493087557604;0.246577983420089;0.37984496124031;0.078651685393258;0.08695652173913
0.289256198347107;0.106666666666667;0.234939759036145;0.266104294478528;0.079734219269103;0.152777777777778;0.329493087557604;0.246577983420089;0.37984496124031;0.078651685393258;0.08695652173913
0.239669421487603;0.1;0.234939759036145;0.029141104294479;0.270764119601329;0.215277777777778;0.350230414746544;0.127048390206287;0.302325581395348;0.078651685393258;0.202898550724638
0.239669421487603;0.106666666666667;0.234939759036145;0.035276073619632;0.272425249169435;0.215277777777778;0.347926267281106;0.127048390206287;0.294573643410852;0.067415730337079;0.202898550724638
0.264462809917355;0.153333333333333;0.156626506024096;0.104294478527607;0.099667774086379;0.09375;0.354838709677419;0.159822633506842;0.317829457364341;0.134831460674157;0.260869565217391
0.231404958677686;0.106666666666667;0.162650602409639;0.012269938650307;0.079734219269103;0.111111111111111;0.336405529953917;0.12126470021207;0.387596899224806;0.191011235955056;0.217391304347826
0.239669421487603;0.1;0.156626506024096;0.012269938650307;0.084717607973422;0.111111111111111;0.341013824884793;0.12126470021207;0.403100775193798;0.191011235955056;0.217391304347826
0.297520661157025;0.066666666666667;0.186746987951807;0.012269938650307;0.081395348837209;0.128472222222222;0.370967741935484;0.115481010217852;0.341085271317829;0.174157303370787;0.289855072463768
0.198347107438017;0.246666666666667;0.156626506024096;0.058282208588957;0.089700996677741;0.215277777777778;0.460829493087558;0.132832080200505;0.426356589147287;0.168539325842697;0.260869565217391
0.198347107438017;0.253333333333333;0.150602409638554;0.058282208588957;0.09468438538206;0.211805555555556;0.463133640552995;0.130904183535762;0.410852713178294;0.168539325842697;0.260869565217391
0.264462809917355;0.153333333333333;0.156626506024096;0.104294478527607;0.099667774086379;0.09375;0.354838709677419;0.159822633506842;0.317829457364341;0.134831460674157;0.260869565217391
0.256198347107438;0.073333333333333;0.210843373493976;0.067484662576687;0.096345514950166;0.107638888888889;0.331797235023041;0.152111046847889;0.496124031007752;0.146067415730337;0.260869565217391
0.28099173553719;0.073333333333333;0.186746987951807;0.015337423312884;0.088039867109635;0.104166666666667;0.384792626728111;0.088490456911512;0.488372093023256;0.123595505617978;0.536231884057971
0.231404958677686;0.113333333333333;0.174698795180723;0.007668711656442;0.098006644518273;0.131944444444444;0.271889400921659;0.082706766917294;0.480620155038759;0.202247191011236;0.434782608695652
0.198347107438017;0.053333333333333;0.198795180722892;0.007668711656442;0.079734219269103;0.069444444444445;0.175115207373272;0.074995180258338;0.465116279069767;0.134831460674157;0.420289855072464
0.214876033057851;0.066666666666667;0.210843373493976;0.006134969325153;0.059800664451827;0.131944444444444;0.235023041474654;0.076923076923077;0.457364341085271;0.073033707865169;0.420289855072464
0.247933884297521;0.08;0.355421686746988;0.004601226993865;0.229235880398671;0.128472222222222;0.290322580645161;0.113553113553113;0.255813953488372;0.089887640449438;0.159420289855072
0.256198347107438;0.113333333333333;0.210843373493976;0.010736196319018;0.049833887043189;0.097222222222222;0.426267281105991;0.071139386928863;0.317829457364341;0.168539325842697;0.434782608695652
0.28099173553719;0.086666666666667;0.204819277108434;0.173312883435583;0.056478405315615;0.125;0.476958525345622;0.175245806824755;0.286821705426356;0.157303370786517;0.231884057971014
0.181818181818182;0.073333333333333;0.156626506024096;0.180981595092024;0.064784053156146;0.170138888888889;0.324884792626728;0.194524773472143;0.449612403100775;0.078651685393258;0.130434782608696
0.231404958677686;0.2;0.090361445783133;0.061349693251534;0.058139534883721;0.083333333333333;0.165898617511521;0.115481010217852;0.302325581395348;0.089887640449438;0.318840579710145
0.297520661157025;0.08;0.216867469879518;0.00920245398773;0.048172757475083;0.149305555555556;0.241935483870968;0.10584152689416;0.496124031007752;0.067415730337079;0.27536231884058
0.247933884297521;0.093333333333333;0.144578313253012;0.065950920245399;0.137873754152824;0.100694444444444;0.269585253456221;0.154038943512628;0.240310077519379;0.134831460674157;0.08695652173913
0.181818181818182;0.073333333333333;0.156626506024096;0.180981595092024;0.064784053156146;0.170138888888889;0.324884792626728;0.194524773472143;0.449612403100775;0.078651685393258;0.130434782608696
0.264462809917355;0.26;0.042168674698795;0.007668711656442;0.043189368770764;0.055555555555556;0.334101382488479;0.074995180258338;0.232558139534883;0.067415730337079;0.36231884057971
0.231404958677686;0.2;0.090361445783133;0.061349693251534;0.058139534883721;0.083333333333333;0.165898617511521;0.115481010217852;0.302325581395348;0.089887640449438;0.318840579710145
0.28099173553719;0.106666666666667;0.162650602409639;0.012269938650307;0.048172757475083;0.104166666666667;0.267281105990783;0.107769423558899;0.333333333333333;0.134831460674157;0.333333333333333
0.198347107438017;0.18;0.018072289156627;0.00920245398773;0.091362126245847;0.097222222222222;0.262672811059908;0.12126470021207;0.387596899224806;0.179775280898876;0.159420289855072
0.214876033057851;0.12;0.144578313253012;0.088957055214724;0.051495016611296;0.090277777777778;0.271889400921659;0.061499903605167;0.387596899224806;0.151685393258427;0.666666666666667
0.239669421487603;0.113333333333333;0.078313253012048;0.00920245398773;0.053156146179402;0.277777777777778;0.387096774193548;0.094274146905725;0.325581395348837;0.112359550561798;0.260869565217391
0.239669421487603;0.1;0.186746987951807;0.023006134969325;0.061461794019934;0.100694444444444;0.207373271889401;0.10584152689416;0.472868217054264;0.235955056179775;0.391304347826087
0.297520661157025;0.106666666666667;0.174698795180723;0.145705521472393;0.068106312292359;0.069444444444445;0.228110599078341;0.175245806824755;0.317829457364341;0.073033707865169;0.217391304347826
0.198347107438017;0.126666666666667;0.259036144578313;0.110429447852761;0.078073089700997;0.163194444444444;0.548387096774194;0.163678426836324;0.294573643410852;0.162921348314607;0.144927536231884
0.247933884297521;0.146666666666667;0.13855421686747;0.061349693251534;0.086378737541528;0.171875;0.535714285714286;0.167534220165798;0.465116279069767;0.213483146067416;0.217391304347826
0.181818181818182;0.126666666666667;0.168674698795181;0.064417177914111;0.089700996677741;0.104166666666667;0.449308755760369;0.17910160015423;0.751937984496124;0.275280898876404;0.289855072463768
0.396694214876033;0.1;0.27710843373494;0.006134969325153;0.074750830564784;0.027777777777778;0.152073732718894;0.13475997686524;0.178294573643411;0.151685393258427;0.159420289855072
0.239669421487603;0.1;0.186746987951807;0.023006134969325;0.061461794019934;0.100694444444444;0.207373271889401;0.10584152689416;0.472868217054264;0.235955056179775;0.391304347826087
0.297520661157025;0.106666666666667;0.174698795180723;0.145705521472393;0.068106312292359;0.069444444444445;0.228110599078341;0.175245806824755;0.317829457364341;0.073033707865169;0.217391304347826
0.272727272727273;0.066666666666667;0.216867469879518;0.012269938650307;0.056478405315615;0.104166666666667;0.186635944700461;0.051860420281475;0.41860465116279;0.084269662921348;0.681159420289855
0.264462809917355;0.16;0.204819277108434;0.010736196319018;0.054817275747508;0.065972222222222;0.145161290322581;0.078850973587816;0.457364341085271;0.241573033707865;0.579710144927536
0.297520661157025;0.066666666666667;0.180722891566265;0.125766871165644;0.091362126245847;0.086805555555556;0.223502304147465;0.173317910160016;0.170542635658915;0.191011235955056;0.188405797101449
0.239669421487603;0.306666666666667;0.168674698795181;0.073619631901841;0.084717607973422;0.069444444444445;0.228110599078341;0.15018315018315;0.426356589147287;0.084269662921348;0.144927536231884
0.247933884297521;0.093333333333333;0.186746987951807;0.012269938650307;0.073089700996678;0.114583333333333;0.248847926267281;0.111625216888374;0.51937984496124;0.308988764044944;0.376811594202898
0.272727272727273;0.08;0.204819277108434;0.236196319018405;0.068106312292359;0.173611111111111;0.368663594470046;0.219587430113748;0.37984496124031;0.213483146067416;0.173913043478261
0.272727272727273;0.173333333333333;0.120481927710843;0.084355828220859;0.089700996677741;0.159722222222222;0.36405529953917;0.144399460188936;0.348837209302325;0.112359550561798;0.289855072463768
0.289256198347107;0.093333333333333;0.180722891566265;0.116564417177914;0.06312292358804;0.142361111111111;0.463133640552995;0.182957393483711;0.472868217054264;0.134831460674157;0.217391304347826
0.272727272727273;0.233333333333333;0.367469879518072;0.171779141104294;0.059800664451827;0.184027777777778;0.34331797235023;0.198380566801617;0.302325581395348;0.129213483146067;0.101449275362319
0.272727272727273;0.24;0.373493975903614;0.171779141104294;0.058139534883721;0.177083333333333;0.336405529953917;0.20030846346636;0.310077519379845;0.134831460674157;0.101449275362319
0.28099173553719;0.206666666666667;0.379518072289157;0.159509202453988;0.058139534883721;0.1875;0.345622119815668;0.198380566801617;0.286821705426356;0.123595505617978;0.101449275362319
0.247933884297521;0.113333333333333;0.186746987951807;0.19478527607362;0.068106312292359;0.236111111111111;0.451612903225806;0.194524773472143;0.387596899224806;0.146067415730337;0.246376811594203
0.272727272727273;0.233333333333333;0.367469879518072;0.171779141104294;0.059800664451827;0.184027777777778;0.34331797235023;0.198380566801617;0.302325581395348;0.129213483146067;0.101449275362319
0.272727272727273;0.24;0.373493975903614;0.171779141104294;0.058139534883721;0.177083333333333;0.336405529953917;0.20030846346636;0.310077519379845;0.134831460674157;0.101449275362319
0.28099173553719;0.206666666666667;0.379518072289157;0.159509202453988;0.058139534883721;0.1875;0.345622119815668;0.198380566801617;0.286821705426356;0.123595505617978;0.101449275362319
0.190082644628099;0.126666666666667;0.259036144578313;0.105828220858896;0.066445182724253;0.222222222222222;0.546082949308756;0.165606323501063;0.310077519379845;0.140449438202247;0.144927536231884
0.256198347107438;0.106666666666667;0.198795180722892;0.016871165644172;0.043189368770764;0.159722222222222;0.299539170506912;0.05571621361095;0.41860465116279;0.101123595505618;0.666666666666667
0.256198347107438;0.086666666666667;0.198795180722892;0.01840490797546;0.041528239202658;0.163194444444444;0.299539170506912;0.053788316946211;0.410852713178294;0.106741573033708;0.666666666666667
0.305785123966942;0.06;0.192771084337349;0.016871165644172;0.051495016611296;0.173611111111111;0.327188940092166;0.086562560246772;0.37984496124031;0.123595505617978;0.507246376811594
0.272727272727273;0.12;0.174698795180723;0.180981595092024;0.058139534883721;0.211805555555556;0.539170506912442;0.188741083477925;0.248062015503875;0.112359550561798;0.173913043478261
0.181818181818182;0.173333333333333;0.397590361445783;0.234662576687117;0.061461794019934;0.086805555555556;0.36405529953917;0.208020050125313;0.325581395348837;0.157303370786517;0.115942028985507
0.396694214876033;0.123333333333333;0.216867469879518;0.00920245398773;0.041528239202658;0.048611111111111;0.170506912442396;0.080778870252555;0.178294573643411;0.078651685393258;0.492753623188406
0.495867768595041;0.186666666666667;0.27710843373494;0.151840490797546;0.048172757475083;0.010416666666667;0.17741935483871;0.163678426836324;0.131782945736434;0.044943820224719;0.304347826086956
0.181818181818182;0.173333333333333;0.397590361445783;0.234662576687117;0.061461794019934;0.086805555555556;0.36405529953917;0.208020050125313;0.325581395348837;0.157303370786517;0.115942028985507
0.297520661157025;0.113333333333333;0.22289156626506;0.197852760736196;0.084717607973422;0.177083333333333;0.428571428571429;0.20030846346636;0.217054263565891;0.123595505617978;0.159420289855072
0.272727272727273;0.026666666666667;0.192771084337349;0.138036809815951;0.074750830564784;0.21875;0.359447004608295;0.175245806824755;0.527131782945736;0.106741573033708;0.202898550724638
0.181818181818182;0.086666666666667;0.144578313253012;0.17638036809816;0.068106312292359;0.1875;0.36405529953917;0.190668980142664;0.480620155038759;0.095505617977528;0.202898550724638
0.305785123966942;0.15;0.240963855421687;0.280674846625767;0.083056478405316;0.149305555555556;0.377880184331797;0.248505880084828;0.209302325581395;0.134831460674157;0.144927536231884
0.297520661157025;0.113333333333333;0.22289156626506;0.197852760736196;0.084717607973422;0.177083333333333;0.428571428571429;0.20030846346636;0.217054263565891;0.123595505617978;0.159420289855072
0.289256198347107;0.033333333333333;0.192771084337349;0.211656441717791;0.069767441860465;0.114583333333333;0.237327188940092;0.198380566801617;0.372093023255814;0.073033707865169;0.173913043478261
0.272727272727273;0.026666666666667;0.192771084337349;0.138036809815951;0.074750830564784;0.21875;0.359447004608295;0.175245806824755;0.527131782945736;0.106741573033708;0.202898550724638
0.272727272727273;0.1;0.210843373493976;0.243865030674847;0.051495016611296;0.204861111111111;0.380184331797235;0.229226913437444;0.341085271317829;0.207865168539326;0.159420289855072
0.272727272727273;0.1;0.210843373493976;0.243865030674847;0.051495016611296;0.204861111111111;0.380184331797235;0.229226913437444;0.341085271317829;0.207865168539326;0.159420289855072
0.256198347107438;0.166666666666667;0.168674698795181;0.010736196319018;0.069767441860465;0.125;0.41705069124424;0.107769423558899;0.426356589147287;0.213483146067416;0.333333333333333
0.223140495867768;0.06;0.325301204819277;0.121165644171779;0.121262458471761;0.21875;0.361751152073733;0.169462116830538;0.131782945736434;0.095505617977528;0.115942028985507
0.28099173553719;0.126666666666667;0.27710843373494;0.278374233128834;0.071428571428572;0.152777777777778;0.573732718894009;0.248505880084828;0.248062015503875;0.168539325842697;0.130434782608696
0.28099173553719;0.153333333333333;0.301204819277108;0.19478527607362;0.078073089700997;0.232638888888889;0.435483870967742;0.21380374011953;0.224806201550387;0.140449438202247;0.173913043478261
0.239669421487603;0.22;0.204819277108434;0.131901840490798;0.066445182724253;0.097222222222222;0.331797235023041;0.186813186813186;0.387596899224806;0.162921348314607;0.159420289855072
0.239669421487603;0.22;0.204819277108434;0.131901840490798;0.066445182724253;0.097222222222222;0.331797235023041;0.186813186813186;0.387596899224806;0.162921348314607;0.159420289855072
0.140495867768595;0.27;0;0.013803680981595;0.093023255813954;0.024305555555556;0.223502304147465;0.132832080200505;0.705426356589147;0.101123595505618;0.246376811594203
0.181818181818182;0.153333333333333;0.144578313253012;0.041411042944785;0.053156146179402;0.083333333333333;0.315668202764977;0.082706766917294;0.457364341085271;0.123595505617978;0.478260869565217
0.264462809917355;0.04;0.240963855421687;0.016871165644172;0.043189368770764;0.052083333333333;0.182027649769585;0.076923076923077;0.364341085271318;0.112359550561798;0.55072463768116
0.28099173553719;0.153333333333333;0.301204819277108;0.19478527607362;0.078073089700997;0.232638888888889;0.435483870967742;0.21380374011953;0.224806201550387;0.140449438202247;0.173913043478261
0.289256198347107;0.16;0.289156626506024;0.19478527607362;0.084717607973422;0.194444444444444;0.43778801843318;0.21380374011953;0.248062015503875;0.157303370786517;0.173913043478261
0.173553719008264;0.186666666666667;0.024096385542169;0.078220858895706;0.061461794019934;0.069444444444445;0.186635944700461;0.12126470021207;0.387596899224806;0.162921348314607;0.318840579710145
0.330578512396694;0.106666666666667;0.192771084337349;0.177914110429448;0.074750830564784;0.142361111111111;0.304147465437788;0.217659533449005;0.224806201550387;0.179775280898876;0.115942028985507
0.297520661157025;0.053333333333333;0.186746987951807;0.095858895705522;0.083056478405316;0.104166666666667;0.288018433179724;0.155966840177367;0.441860465116279;0.067415730337079;0.246376811594203
0.256198347107438;0.073333333333333;0.168674698795181;0.067484662576687;0.081395348837209;0.045138888888889;0.32258064516129;0.155966840177367;0.441860465116279;0.078651685393258;0.159420289855072
0.214876033057851;0.033333333333333;0.283132530120482;0.015337423312884;0.137873754152824;0.135416666666667;0.350230414746544;0.109697320223638;0.37984496124031;0.078651685393258;0.260869565217391
0.239669421487603;0.073333333333333;0.216867469879518;0.007668711656442;0.028239202657807;0.215277777777778;0.315668202764977;0.078850973587816;0.426356589147287;0.146067415730337;0.434782608695652
0.297520661157025;0.206666666666667;0.13855421686747;0.098159509202454;0.039867109634552;0.097222222222222;0.276497695852535;0.132832080200505;0.325581395348837;0.112359550561798;0.36231884057971
0.223140495867768;0.106666666666667;0.192771084337349;0.107361963190184;0.048172757475083;0.163194444444444;0.453917050691244;0.167534220165798;0.565891472868217;0.179775280898876;0.246376811594203
0.190082644628099;0.146666666666667;0.337349397590362;0.033742331288344;0.058139534883721;0.159722222222222;0.398617511520737;0.101985733564682;0.449612403100775;0.196629213483146;0.420289855072464
0.190082644628099;0.146666666666667;0.337349397590362;0.032208588957055;0.061461794019934;0.15625;0.410138248847926;0.101985733564682;0.457364341085271;0.196629213483146;0.420289855072464
0.15702479338843;0.12;0.150602409638554;0.150306748466258;0.01827242524917;0.020833333333333;0.117511520737327;0.132832080200505;0.51937984496124;0.084269662921348;0.376811594202898
0.223140495867768;0.106666666666667;0.192771084337349;0.107361963190184;0.048172757475083;0.163194444444444;0.453917050691244;0.167534220165798;0.565891472868217;0.179775280898876;0.246376811594203
0.223140495867768;0.23;0.240963855421687;0.191717791411043;0.048172757475083;0.201388888888889;0.54147465437788;0.208020050125313;0.395348837209302;0.196629213483146;0.144927536231884
0.231404958677686;0.106666666666667;0.162650602409639;0.233128834355828;0.043189368770764;0.15625;0.419354838709678;0.21380374011953;0.403100775193798;0.162921348314607;0.173913043478261
0.247933884297521;0.126666666666667;0.132530120481928;0.115030674846626;0.041528239202658;0.1875;0.453917050691244;0.173317910160016;0.364341085271318;0.168539325842697;0.130434782608696
0.239669421487603;0.126666666666667;0.186746987951807;0.23159509202454;0.044850498338871;0.149305555555556;0.398617511520737;0.208020050125313;0.41860465116279;0.191011235955056;0.231884057971014
0.363636363636363;0.1;0.240963855421687;0.00920245398773;0.029900332225914;0.121527777777778;0.264976958525346;0.094274146905725;0.310077519379845;0.089887640449438;0.391304347826087
0.272727272727273;0.193333333333333;0.403614457831325;0.151840490797546;0.059800664451827;0.166666666666667;0.34331797235023;0.20030846346636;0.341085271317829;0.123595505617978;0.101449275362319
0.247933884297521;0.073333333333333;0.216867469879518;0.019938650306749;0.043189368770764;0.100694444444444;0.207373271889401;0.088490456911512;0.333333333333333;0.179775280898876;0.405797101449275
0.355371900826446;0.133333333333333;0.234939759036145;0.019938650306749;0.033222591362126;0.059027777777778;0.168202764976959;0.100057836899943;0.395348837209302;0.168539325842697;0.55072463768116
0.206611570247934;0.153333333333333;0.204819277108434;0.024539877300614;0.059800664451827;0.065972222222222;0.163594470046083;0.107769423558899;0.449612403100775;0.117977528089888;0.318840579710145
0.272727272727273;0.193333333333333;0.403614457831325;0.151840490797546;0.059800664451827;0.166666666666667;0.34331797235023;0.20030846346636;0.341085271317829;0.123595505617978;0.101449275362319
0.338842975206612;0.086666666666667;0.240963855421687;0.00920245398773;0.049833887043189;0.128472222222222;0.232718894009216;0.094274146905725;0.37984496124031;0.179775280898876;0.405797101449275
0.388429752066116;0.086666666666667;0.246987951807229;0.056748466257669;0.044850498338871;0.079861111111111;0.214285714285714;0.146327356853675;0.356589147286821;0.174157303370787;0.246376811594203
0.355371900826446;0.08;0.240963855421687;0.021472392638037;0.046511627906977;0.0625;0.186635944700461;0.096202043570465;0.310077519379845;0.179775280898876;0.463768115942029
0.206611570247934;0.116666666666667;0.22289156626506;0.007668711656442;0.051495016611296;0.125;0.248847926267281;0.065355696934645;0.217054263565891;0.095505617977528;0.420289855072464
0.148760330578512;0.053333333333333;0.162650602409639;0.012269938650307;0.058139534883721;0.180555555555556;0.373271889400922;0.090418353576251;0.434108527131782;0.084269662921348;0.304347826086956
0.214876033057851;0.343333333333333;0.08433734939759;0.070552147239264;0.081395348837209;0.048611111111111;0.209677419354839;0.154038943512628;0.511627906976744;0.078651685393258;0.144927536231884
0.206611570247934;0.173333333333333;0.198795180722892;0.061349693251534;0.041528239202658;0.0625;0.170506912442396;0.088490456911512;0.511627906976744;0.202247191011236;0.579710144927536
0.256198347107438;0.113333333333333;0.180722891566265;0.053680981595092;0.074750830564784;0.076388888888889;0.253456221198157;0.132832080200505;0.209302325581395;0.089887640449438;0.202898550724638
0.338842975206612;0.093333333333333;0.228915662650602;0.113496932515337;0.056478405315615;0.15625;0.336405529953917;0.12126470021207;0.310077519379845;0.056179775280899;0.507246376811594
0.314049586776859;0.066666666666667;0.27710843373494;0.147239263803681;0.07641196013289;0.197916666666667;0.297235023041475;0.186813186813186;0.325581395348837;0.117977528089888;0.27536231884058
0.256198347107438;0.113333333333333;0.180722891566265;0.053680981595092;0.074750830564784;0.076388888888889;0.253456221198157;0.132832080200505;0.209302325581395;0.089887640449438;0.202898550724638
0.28099173553719;0.066666666666667;0.246987951807229;0.00920245398773;0.064784053156146;0.138888888888889;0.209677419354839;0.092346250240986;0.325581395348837;0.129213483146067;0.347826086956522
0.363636363636363;0.1;0.240963855421687;0.105828220858896;0.066445182724253;0.038194444444445;0.161290322580645;0.182957393483711;0.263565891472868;0.348314606741573;0.246376811594203
0.297520661157025;0.106666666666667;0.253012048192771;0.205521472392638;0.09468438538206;0.163194444444444;0.442396313364055;0.208020050125313;0.131782945736434;0.112359550561798;0.130434782608696
0.297520661157025;0.106666666666667;0.253012048192771;0.205521472392638;0.09468438538206;0.163194444444444;0.442396313364055;0.208020050125313;0.131782945736434;0.112359550561798;0.130434782608696
0.190082644628099;0.16;0.144578313253012;0.013803680981595;0.044850498338871;0.128472222222222;0.271889400921659;0.051860420281475;0.441860465116279;0.112359550561798;0.63768115942029
0.115702479338843;0.24;0.024096385542169;0.012269938650307;0.044850498338871;0.145833333333333;0.26036866359447;0.044148833622519;0.496124031007752;0.061797752808989;0.594202898550724
0.115702479338843;0.24;0.024096385542169;0.012269938650307;0.044850498338871;0.145833333333333;0.26036866359447;0.044148833622519;0.496124031007752;0.061797752808989;0.594202898550724
